;link;room;area;floor;all_floors;subway;sub_time;address;price
359;https://www.mirkvartir.ru/302975573/;3;78.2;3;3;Стрешнево;-;Москва, Светлый проезд, 18;16900000
360;https://www.mirkvartir.ru/301728919/;3;83.7;5;14;Пятницкое шоссе;-;Москва, Ленинградское ш., 64;18200000
361;https://www.mirkvartir.ru/302193218/;3;73.0;8;14;Лермонтовский Проспект;15;Москва, ул. Авиаконструктора Миля, 4к1;16700000
362;https://www.mirkvartir.ru/303929020/;3;51.0;9;9;Новокосино;-;Москва, Реутовская ул., 14;12450000
363;https://www.mirkvartir.ru/304056716/;-;25.1;7;21;Зорге;18;Москва, ул. Хорошевская 3-я, влд19;10150000
364;https://www.mirkvartir.ru/303993101/;3;124.1;12;14;Говорово;9;Москва, Московский поселение, д. Говорово, ул. Татьянин Парк, 16к2;35500000
365;https://www.mirkvartir.ru/303991640/;2;51.7;2;7;Пятницкое шоссе;-;Москва, Ленинградское ш.;8582200
366;https://www.mirkvartir.ru/302862668/;3;138.0;2;9;Балтийская;-;Москва, Ландышевая ул., 14;38000000
367;https://www.mirkvartir.ru/302567566/;2;43.4;4;9;Некрасовка;20;Московская область, Люберецкий р-н, Люберцы, ул. Побратимов, 28/4;8000000
368;https://www.mirkvartir.ru/304020879/;2;56.1;2;18;Рассказовка;-;Москва, ул. Летчика Ульянина (п Внуковское), 2;14900000
369;https://www.mirkvartir.ru/303990977/;2;67.0;10;19;Коммунарка;-;Москва, Шмитовский проезд, 20стр1;14100000
370;https://www.mirkvartir.ru/304086179/;2;65.3;5;10;Новопеределкино;18;Москва, б-р Андрея Тарковского, 6;16900000
371;https://www.mirkvartir.ru/303838007/;2;80.0;2;9;Беломорская;-;Москва, Ландышевая ул., 14к1;22000000
372;https://www.mirkvartir.ru/302571582/;1;37.6;4;19;Некрасовка;8;Москва, ул. Ухтомского Ополчения, 8;8995000
373;https://www.mirkvartir.ru/302632324/;3;74.0;15;17;Бульвар Адмирала Ушакова;20;Москва, б-р Адмирала Ушакова, 8;16000000
374;https://www.mirkvartir.ru/304019083/;-;29.0;21;25;Новохохловская;9;Москва, Рязанский пр-кт, 2/1к3Л;11300000
375;https://www.mirkvartir.ru/282213132/;3;70.0;4;24;Бутырская;11;Москва, ул. Яблочкова, 27к2;19500000
376;https://www.mirkvartir.ru/293722810/;4;86.0;3;5;Киевская;16;Москва, Шмитовский проезд, 15/5;31500000
377;https://www.mirkvartir.ru/294217098/;3;56.3;8;69;Кожуховская;6;Москва, Южнопортовая ул., 28Астр17;14100000
378;https://www.mirkvartir.ru/296974064/;5;168.3;3;3;Маяковская;11;Москва, Столярный пер., 3к19;164000000
379;https://www.mirkvartir.ru/300074599/;1;40.0;8;22;Котельники;16;Московская область, Котельники, Новорязанское ш., 405;7500000
380;https://www.mirkvartir.ru/285145698/;2;68.44;2;27;Нагорная;4;Москва, Электролитный проезд, 9к2;23600000
381;https://www.mirkvartir.ru/284999653/;4;111.8;6;8;Ленинский Проспект;19;Москва, Ленинский пр-кт, 57;34500000
382;https://www.mirkvartir.ru/299109782/;4;82.4;7;8;Авиамоторная;19;Москва, Авиамоторная ул., 30;20000000
383;https://www.mirkvartir.ru/299064064/;2;61.4;17;23;Севастопольская;15;Москва, Варшавское ш., 9494;17750000
384;https://www.mirkvartir.ru/301433493/;-;23.0;1;6;Курская;15;Москва, Новорязанская ул., 31/7стр5;2700000
385;https://www.mirkvartir.ru/286318316/;2;80.0;4;38;Хорошёвская;12;Москва, Шелепихинская наб., 34стр32;30000000
386;https://www.mirkvartir.ru/286318453/;2;57.5;8;9;ЗИЛ;18;Москва, Даниловская наб., 2к1;18100000
387;https://www.mirkvartir.ru/290512316/;3;110.0;18;18;Окружная;20;Москва, Сигнальный проезд, к4влд5;26890000
388;https://www.mirkvartir.ru/289980274/;3;69.0;1;6;Щелковская;18;Москва, ул. Парковая 13-я, 43;16500000
389;https://www.mirkvartir.ru/290663034/;5;240.0;3;3;Медведково;-;Москва, Таежная ул., 8к1;58900000
390;https://www.mirkvartir.ru/291126823/;4;95.0;17;31;Мичуринский проспект;1;Москва, ул. Лобачевского, 118к1;39000000
391;https://www.mirkvartir.ru/292350931/;3;68.6;4;4;Беговая;6;Москва, проезд Хорошевский 1-й, 4к3;20500000
392;https://www.mirkvartir.ru/288608764/;2;55.6;32;32;Новохохловская;5;Москва, Газгольдерная ул.;15600000
393;https://www.mirkvartir.ru/289987975/;2;51.0;8;25;Мичуринский проспект;5;Москва, ул. Лобачевского, 118к2;22500000
394;https://www.mirkvartir.ru/288608934/;3;59.3;9;9;Рязанский Проспект;17;Москва, ул. Федора Полетаева, 19к1;14150000
395;https://www.mirkvartir.ru/295839213/;3;98.0;13;53;Кутузовская;-;Москва, Мосфильмовская ул., 8;67000000
396;https://www.mirkvartir.ru/296398209/;2;44.7;6;8;Багратионовская;14;Москва, Кастанаевская ул., 44;14600000
397;https://www.mirkvartir.ru/301782674/;3;78.8;15;16;Коньково;12;Москва, Миклухо-Маклая ул., 22;23200000
398;https://www.mirkvartir.ru/296404640/;2;55.0;18;18;Селигерская;10;Москва, Дмитровское ш., 68;16990000
399;https://www.mirkvartir.ru/302331936/;3;74.4;8;9;Сухаревская;12;Москва, пер. Самотечный 1-й, 12стр1;33000000
400;https://www.mirkvartir.ru/301730060/;1;39.0;11;12;Строгино;12;Москва, Таллинская ул., 8;11000000
401;https://www.mirkvartir.ru/302480475/;3;80.0;14;22;Зорге;10;Москва, ул. Хорошевская 3-я, 7к8;36500000
402;https://www.mirkvartir.ru/303987574/;2;45.0;1;5;Бутырская;18;Москва, Бутырская ул., 89к2;14000000
403;https://www.mirkvartir.ru/301640771/;2;60.0;5;25;Мичуринский проспект;17;Москва, Озерная ул., 2к1;17990000
404;https://www.mirkvartir.ru/301727146/;3;69.0;7;18;Отрадное;18;Москва, Олонецкая ул., к5;18500000
405;https://www.mirkvartir.ru/301877358/;1;42.1;8;14;-;-;Москва, Ленинградское ш.;10021905
406;https://www.mirkvartir.ru/304020302/;3;65.12;2;16;Бабушкинская;20;Москва, Заповедная ул., 2008;15300000
407;https://www.mirkvartir.ru/304020395/;2;56.5;6;12;Орехово;-;Москва, Загорьевская ул., 25к1;15200000
408;https://www.mirkvartir.ru/302024021/;3;75.4;14;22;Проспект Вернадского;14;Москва, ул. Обручева, 7;35000000
409;https://www.mirkvartir.ru/302025318/;2;62.8;2;6;ЗИЛ;9;Москва, ул. Сайкина, 1/2;15889000
410;https://www.mirkvartir.ru/302329783/;3;94.4;16;36;Проспект Вернадского;17;Москва, Ленинский пр-кт, 95;65000000
411;https://www.mirkvartir.ru/301434620/;1;10.5;2;4;Измайловская;15;Москва, Сиреневый б-р, 15а;3300000
412;https://www.mirkvartir.ru/302861827/;3;58.3;7;9;Выхино;15;Москва, ул. Новокузьминская 4-я, 16к2;14000000
413;https://www.mirkvartir.ru/302630486/;2;72.7;4;8;Курская;9;Москва, пер. Орликов, 8;25000000
414;https://www.mirkvartir.ru/302196162/;2;40.0;6;9;Беломорская;9;Москва, Беломорская ул., 10к3;13490000
415;https://www.mirkvartir.ru/302630469/;2;40.0;9;14;Теплый Стан;-;Москва, ул. Академика Виноградова, 12к1;11000000
416;https://www.mirkvartir.ru/302196108/;2;55.0;3;16;Саларьево;-;Москва, Киевское ш.;11950000
417;https://www.mirkvartir.ru/301792649/;3;69.0;3;8;Университет;10;Москва, Ленинский пр-кт, 68/10;28500000
418;https://www.mirkvartir.ru/302629416/;2;53.7;6;16;Бибирево;15;Москва, ул. Плещеева, 30;11100000
419;https://www.mirkvartir.ru/302106992/;2;39.0;4;9;Калужская;7;Москва, Севастопольский пр-кт, 48к2;13450000
420;https://www.mirkvartir.ru/302107015/;4;142.2;10;27;Народное Ополчение;-;Москва, Карамышевская наб., 56к1;57000000
421;https://www.mirkvartir.ru/302107286/;3;91.5;3;7;Кутузовская;16;Москва, Кутузовский пр-кт, 27;44900000
422;https://www.mirkvartir.ru/302107359/;3;53.2;8;16;Юго-Западная;19;Москва, ул. Обручева, 16к2;16000000
423;https://www.mirkvartir.ru/301796736/;2;45.0;2;3;ЗИЛ;11;Москва, Автозаводская ул., к7влд23;22900000
424;https://www.mirkvartir.ru/304023659/;1;25.1;8;29;Новые Черемушки;15;Москва, ул. Наметкина, влд10;9500000
425;https://www.mirkvartir.ru/304087071/;4;101.2;28;33;Строгино;-;Московская область, Можайский р-н, п. Спутник, Лесная ул., 12;26000000
426;https://www.mirkvartir.ru/279209331/;848;917.0;-;-;Маяковская;16;Москва, Ленинградский пр-кт, влд8;44500000
427;https://www.mirkvartir.ru/299698461/;3;76.4;3;14;Лухмановская;8;Москва, ул. Дмитриевского, 9;16800000
428;https://www.mirkvartir.ru/284713590/;2;114.3;61;79;Кутузовская;3;Москва, проезд 1-й Красногвардейский, влд17-18;118000000
429;https://www.mirkvartir.ru/282213132/;3;70.0;4;24;Бутырская;11;Москва, ул. Яблочкова, 27к2;19500000
430;https://www.mirkvartir.ru/304019083/;-;29.0;21;25;Новохохловская;9;Москва, Рязанский пр-кт, 2/1к3Л;11300000
431;https://www.mirkvartir.ru/293722810/;4;86.0;3;5;Киевская;16;Москва, Шмитовский проезд, 15/5;31500000
432;https://www.mirkvartir.ru/294217098/;3;56.3;8;69;Кожуховская;6;Москва, Южнопортовая ул., 28Астр17;14100000
433;https://www.mirkvartir.ru/296974064/;5;168.3;3;3;Маяковская;11;Москва, Столярный пер., 3к19;164000000
434;https://www.mirkvartir.ru/281828863/;2;78.2;27;33;Проспект Вернадского;17;Москва, Ленинский пр-кт, 95;38200000
435;https://www.mirkvartir.ru/281990027/;3;84.1;23;40;Беговая;2;Москва, Хорошевское ш., 16к1;31000000
436;https://www.mirkvartir.ru/279615125/;3;130.0;10;18;Ленинский Проспект;17;Москва, ул. Серпуховский Вал, 21к2;97000000
437;https://www.mirkvartir.ru/282289443/;1;35.0;11;14;Черкизовская;17;Москва, Халтуринская ул., 14к4;10300000
438;https://www.mirkvartir.ru/299486907/;2;64.8;14;15;ЗИЛ;15;Москва, Автозаводская ул., 23стр120;39000000
439;https://www.mirkvartir.ru/262516954/;2;59.0;6;15;Митино;10;Москва, Пятницкое ш.;15290000
440;https://www.mirkvartir.ru/299486898/;3;62.0;3;9;Борисово;15;Москва, Батайский проезд, 27;14200000
441;https://www.mirkvartir.ru/234265659/;3;56.0;3;4;Селигерская;-;Москва, ул. Весенняя, 17/9;16900000
442;https://www.mirkvartir.ru/281064214/;2;58.5;13;15;Новокосино;5;Московская область, Реутов, Носовихинское ш.;13500000
443;https://www.mirkvartir.ru/272909501/;4;209.0;4;9;Театральная;12;Москва, Филипповский пер., 8стр1;165000000
444;https://www.mirkvartir.ru/280930219/;5;83.3;1;9;Водный Стадион;-;Москва, Ленинградское ш., 64;13888888
445;https://www.mirkvartir.ru/282994203/;4;158.8;11;19;Крестьянская Застава;12;Москва, Симоновская наб.;59490000
446;https://www.mirkvartir.ru/282995939/;-;11.0;1;12;Орехово;-;Москва, Липецкая ул., 24к2;4200000
447;https://www.mirkvartir.ru/284993243/;-;34.1;23;25;Молодежная;20;Москва, Ярцевская ул., 24к1;14500000
448;https://www.mirkvartir.ru/279205782/;3;180.0;24;27;Народное Ополчение;-;Москва, ул. Генерала Глаголева, 19;50000000
449;https://www.mirkvartir.ru/302024915/;2;67.0;17;17;Шоссе Энтузиастов;14;Москва, ул. Соколиной Горы 8-я, 20к1;15850000
450;https://www.mirkvartir.ru/302191291/;5;95.0;4;11;Кунцевская;15;Москва, ул. Багрицкого, 10к4;38500000
451;https://www.mirkvartir.ru/302103768/;3;114.0;7;20;Ростокино;12;Москва, проезд Серебрякова, 11к4;51000000
452;https://www.mirkvartir.ru/302109179/;-;22.3;2;25;Беговая;17;Москва, ул. Маргелова;10900000
453;https://www.mirkvartir.ru/302107538/;3;61.0;5;9;Люблино;4;Москва, Краснодарская ул., 51к4;14000000
454;https://www.mirkvartir.ru/302325114/;1;36.0;1;3;-;-;Москва, Новофедоровское поселение, д. Зверево, Вышгородская ул., 19;5030000
455;https://www.mirkvartir.ru/302107936/;3;82.7;9;10;Крестьянская Застава;8;Москва, Новоспасский пер., 3к2;57000000
456;https://www.mirkvartir.ru/302193538/;791;815.0;-;-;Беговая;7;Москва, Ленинградский пр-кт, 29;45000000
457;https://www.mirkvartir.ru/302195445/;2;86.0;23;34;Аэропорт;15;Москва, Кочновский проезд, 4к2;32990000
458;https://www.mirkvartir.ru/302195634/;2;81.7;11;12;Киевская;19;Москва, Большая Пироговская ул., 55;52000000
459;https://www.mirkvartir.ru/302861275/;2;52.1;9;14;Сходненская;17;Москва, ул. Свободы, 40к1;15200000
460;https://www.mirkvartir.ru/302331936/;3;74.4;8;9;Сухаревская;12;Москва, пер. Самотечный 1-й, 12стр1;33000000
461;https://www.mirkvartir.ru/301730060/;1;39.0;11;12;Строгино;12;Москва, Таллинская ул., 8;11000000
462;https://www.mirkvartir.ru/302480475/;3;80.0;14;22;Зорге;10;Москва, ул. Хорошевская 3-я, 7к8;36500000
463;https://www.mirkvartir.ru/303987574/;2;45.0;1;5;Бутырская;18;Москва, Бутырская ул., 89к2;14000000
464;https://www.mirkvartir.ru/301640771/;2;60.0;5;25;Мичуринский проспект;17;Москва, Озерная ул., 2к1;17990000
465;https://www.mirkvartir.ru/301727146/;3;69.0;7;18;Отрадное;18;Москва, Олонецкая ул., к5;18500000
466;https://www.mirkvartir.ru/301877358/;1;42.1;8;14;-;-;Москва, Ленинградское ш.;10021905
467;https://www.mirkvartir.ru/304020302/;3;65.12;2;16;Бабушкинская;20;Москва, Заповедная ул., 2008;15300000
468;https://www.mirkvartir.ru/304020395/;2;56.5;6;12;Орехово;-;Москва, Загорьевская ул., 25к1;15200000
469;https://www.mirkvartir.ru/302024021/;3;75.4;14;22;Проспект Вернадского;14;Москва, ул. Обручева, 7;35000000
470;https://www.mirkvartir.ru/302025318/;2;62.8;2;6;ЗИЛ;9;Москва, ул. Сайкина, 1/2;15889000
471;https://www.mirkvartir.ru/302329783/;3;94.4;16;36;Проспект Вернадского;17;Москва, Ленинский пр-кт, 95;65000000
472;https://www.mirkvartir.ru/301434620/;1;10.5;2;4;Измайловская;15;Москва, Сиреневый б-р, 15а;3300000
473;https://www.mirkvartir.ru/302861827/;3;58.3;7;9;Выхино;15;Москва, ул. Новокузьминская 4-я, 16к2;14000000
474;https://www.mirkvartir.ru/302330581/;2;107.7;3;12;Студенческая;16;Москва, Малая Пироговская ул., 8;90000000
475;https://www.mirkvartir.ru/301800081/;3;78.5;11;14;Бабушкинская;19;Москва, Заповедная ул., 16к1;26000000
476;https://www.mirkvartir.ru/302328895/;1;35.0;7;9;Красные Ворота;13;Москва, Астраханский пер., 5/9;15300000
477;https://www.mirkvartir.ru/302861773/;3;58.1;9;9;Коломенская;14;Москва, Нагатинская наб., 12к3;15300000
478;https://www.mirkvartir.ru/301729845/;3;51.0;1;9;Новогиреево;-;Москва, ул. Сталеваров, 10к1;10900000
479;https://www.mirkvartir.ru/301726853/;2;43.0;5;9;Ленинский Проспект;18;Москва, Малая Тульская ул., 22;18500000
480;https://www.mirkvartir.ru/301876600/;2;45.0;10;11;Верхние котлы;18;Москва, Электролитный проезд, 5;13900000
481;https://www.mirkvartir.ru/299705317/;3;86.0;5;10;Кутузовская;16;Москва, Кутузовский пр-кт, 10;50000000
482;https://www.mirkvartir.ru/302770318/;3;80.2;2;17;Сходненская;4;Москва, ул. Свободы, 63к1;30500000
483;https://www.mirkvartir.ru/300187885/;4;165.9;9;10;Молодежная;16;Москва, ул. Крылатские Холмы, 7к2;71000000
484;https://www.mirkvartir.ru/302195760/;3;58.0;4;5;Спортивная;7;Москва, Комсомольский пр-кт, 17;34535000
485;https://www.mirkvartir.ru/301120340/;1;48.2;1;4;Кузьминки;-;Москва, Волгоградский пр-кт, 108к212;4600000
486;https://www.mirkvartir.ru/302326033/;3;58.5;5;9;Медведково;-;Москва, Оборонная ул., 6;14425000
487;https://www.mirkvartir.ru/303809014/;2;56.4;2;5;Преображенская Площадь;15;Москва, ул. Короленко, 2/23к6стр2;17500000
488;https://www.mirkvartir.ru/302109709/;2;43.2;4;6;Менделеевская;19;Москва, Расковой ул., 11а;16700000
489;https://www.mirkvartir.ru/302197379/;3;70.5;24;28;Молодежная;14;Москва, ул. Академика Павлова, 28;34400000
490;https://www.mirkvartir.ru/302197896/;1;39.0;14;17;Зорге;16;Москва, ул. Демьяна Бедного, 22;13350000
491;https://www.mirkvartir.ru/302194337/;3;70.6;19;22;Зорге;20;Москва, ул. Хорошевская 3-я, 21к1;41500000
492;https://www.mirkvartir.ru/302630432/;2;45.0;6;9;Щелковская;14;Москва, Щелковское ш., 90б;11500000
493;https://www.mirkvartir.ru/302631311/;3;74.5;13;17;Отрадное;2;Москва, Северный б-р, 3к2;21250000
494;https://www.mirkvartir.ru/302776661/;2;52.0;2;15;Кантемировская;14;Москва, Пролетарский пр-кт, 43к1;12500000
495;https://www.mirkvartir.ru/302479639/;1;10.3;1;5;Зорге;10;Москва, ул. Маршала Конева, 29;4198000
496;https://www.mirkvartir.ru/302568433/;2;47.7;1;9;Отрадное;13;Москва, Северный б-р, 196;9300000
497;https://www.mirkvartir.ru/302482854/;3;75.1;5;5;Спартак;13;Москва, ул. Свободы, 14;15000000
498;https://www.mirkvartir.ru/301730713/;2;40.0;1;9;Щукинская;15;Москва, ул. Рогова, 20;11000000
499;https://www.mirkvartir.ru/292396375/;2;62.0;11;16;ЗИЛ;17;Москва, проезд Автозаводский 3-й, 13;33170000
500;https://www.mirkvartir.ru/295534827/;3;58.0;5;9;Рязанский Проспект;13;Москва, ул. Новокузьминская 4-я, 9к1;12400000
501;https://www.mirkvartir.ru/291634100/;1;45.0;8;20;Крестьянская Застава;15;Москва, ул. Мельникова, 3;19500000
502;https://www.mirkvartir.ru/291771370/;2;61.3;3;7;Тульская;16;Москва, Мытная ул., 48;23500000
503;https://www.mirkvartir.ru/301866244/;2;69.0;11;14;Щелковская;6;Москва, Щелковское ш., 44к5;15150000
504;https://www.mirkvartir.ru/299106635/;4;87.0;4;6;Авиамоторная;20;Москва, ул. Кабельная 3-я, 2;18700000
505;https://www.mirkvartir.ru/301722547/;2;44.0;24;26;Речной вокзал;6;Москва, Кронштадтский б-р, 6к5;20500000
506;https://www.mirkvartir.ru/290588541/;4;103.2;17;18;Мичуринский проспект;17;Москва, Мичуринский пр-кт, 19к3;38000000
507;https://www.mirkvartir.ru/284711187/;2;53.6;7;16;Ховрино;18;Москва, Ленинградское ш., 132;11950000
508;https://www.mirkvartir.ru/269329353/;4;240.0;2;5;Арбатская;10;Москва, пер. 2-й Зачатьевский, 11;270000000
509;https://www.mirkvartir.ru/270368933/;3;82.0;8;14;-;-;Москва, ул. Захарьинские Дворики, 3к1;15300000
510;https://www.mirkvartir.ru/297429074/;2;52.3;15;17;Ботанический Сад;13;Москва, Снежная ул., 17к2;16700000
511;https://www.mirkvartir.ru/294127779/;2;53.0;11;12;Строгино;11;Москва, ул. Твардовского, 29к1;19600000
512;https://www.mirkvartir.ru/293320354/;5;179.0;5;5;Театральная;7;Москва, пер. Печатников, 19стр1;69000000
513;https://www.mirkvartir.ru/294213341/;3;92.4;6;6;Рижская;20;Москва, ул. Ямская 1-я, 4;40000000
514;https://www.mirkvartir.ru/290508006/;3;123.4;4;14;Беломорская;-;Москва, Клинская ул., 3к1;36000000
515;https://www.mirkvartir.ru/302815950/;2;50.0;5;12;Алтуфьево;14;Москва, Псковская ул., 12к2;14700000
516;https://www.mirkvartir.ru/290981021/;1;32.0;12;25;Савеловская;14;Москва, Ленинградский пр-кт, 36стр31;15900000
517;https://www.mirkvartir.ru/301866093/;1;55.0;20;24;Крылатское;-;Москва, Рублевское ш., 68-70к3;14800000
518;https://www.mirkvartir.ru/275919164/;2;45.0;6;10;Молодежная;13;Москва, Барвихинская ул., 6;15200000
519;https://www.mirkvartir.ru/285863529/;3;80.2;5;40;Новые Черемушки;12;Москва, Профсоюзная ул., 64к2;42500000
520;https://www.mirkvartir.ru/285644453/;2;58.4;15;16;Теплый Стан;17;Москва, ул. Теплый Стан, 37;14900000
521;https://www.mirkvartir.ru/298925525/;1;39.0;4;9;-;-;Москва, п. Десеновское поселение, Чароитовая ул., 1к5;7800000
522;https://www.mirkvartir.ru/285646482/;1;40.5;8;17;Балтийская;11;Москва, Старопетровский проезд, 8;21500000
523;https://www.mirkvartir.ru/286324302/;3;118.0;6;11;Тульская;16;Москва, Мытная ул., 7стр1;88500000
524;https://www.mirkvartir.ru/301787606/;2;42.0;2;5;Панфиловская;16;Москва, ул. Панфилова, 14;13300000
525;https://www.mirkvartir.ru/299635522/;2;51.0;7;17;Севастопольская;9;Москва, Симферопольский б-р, 17к1;16500000
526;https://www.mirkvartir.ru/301874828/;3;113.4;2;15;Народное Ополчение;-;Москва, ул. Маршала Тухачевского, 58к3;35900000
527;https://www.mirkvartir.ru/300481927/;4;136.6;5;15;Беговая;12;Москва, Ленинградский пр-кт, влд31;85000000
528;https://www.mirkvartir.ru/301788062/;1;32.0;1;5;Ленинский Проспект;7;Москва, ул. Ферсмана, 11к1;12100000
529;https://www.mirkvartir.ru/301729034/;3;73.3;11;16;Зорге;20;Москва, ул. Маршала Тухачевского, 32к2;19000000
530;https://www.mirkvartir.ru/301794352/;2;51.7;4;12;Алтуфьево;18;Москва, Абрамцевская ул., 12;11900000
531;https://www.mirkvartir.ru/301430732/;1;32.2;7;9;Медведково;-;Москва, Стартовая ул., 31;7800000
532;https://www.mirkvartir.ru/304020468/;2;38.2;3;12;Отрадное;-;Москва, Олонецкая ул., 14влд3;15220000
533;https://www.mirkvartir.ru/301797177/;4;100.0;9;16;Севастопольская;16;Москва, мкр. Чертаново Северное, 6к608;30000000
534;https://www.mirkvartir.ru/301431516/;1;31.7;1;5;Новогиреево;10;Москва, Зеленый пр-кт, 49;8150000
535;https://www.mirkvartir.ru/303275138/;6;169.0;16;20;Мичуринский проспект;4;Москва, ул. Удальцова, 65а;77000000
536;https://www.mirkvartir.ru/301728676/;2;59.0;17;17;Новые Черемушки;13;Москва, ул. Академика Челомея, 4;19500000
537;https://www.mirkvartir.ru/302630265/;2;59.0;21;22;Строгино;6;Москва, ул. Твардовского, 18к4;20750000
538;https://www.mirkvartir.ru/302191794/;4;131.1;22;25;Мичуринский проспект;18;Москва, ул. Удальцова, 50;46300000
539;https://www.mirkvartir.ru/301728760/;1;55.0;30;37;Ленинский Проспект;8;Москва, пр-кт 60-летия Октября, 17;19000000
540;https://www.mirkvartir.ru/301728421/;1;37.6;11;12;Народное Ополчение;20;Москва, Филевский б-р, 1;11000000
541;https://www.mirkvartir.ru/299635723/;2;40.3;6;32;Новохохловская;7;Москва, Газгольдерная ул.;11000000
542;https://www.mirkvartir.ru/302627434/;1;32.2;2;5;Нагорная;20;Москва, Нагорная ул., 29к4;10950000
543;https://www.mirkvartir.ru/302332174/;2;54.1;14;17;Митино;8;Москва, Пятницкое ш.;13795500
544;https://www.mirkvartir.ru/301642233/;2;54.4;15;19;Коньково;20;Москва, Профсоюзная ул., 98к65;17000000
545;https://www.mirkvartir.ru/301642242/;2;51.0;2;14;Мичуринский проспект;14;Москва, Озерная ул., 2к1;16700000
546;https://www.mirkvartir.ru/302193233/;3;113.0;2;5;Маяковская;11;Москва, Столярный пер., 3к34;47000000
547;https://www.mirkvartir.ru/302193570/;1;41.1;21;24;Алтуфьево;17;Москва, Псковская ул., 5к4;13900000
548;https://www.mirkvartir.ru/302775053/;2;56.0;9;23;Зорге;19;Москва, ул. Хорошевская 3-я, 23к1;31000000
549;https://www.mirkvartir.ru/299063724/;2;44.0;3;16;Багратионовская;15;Москва, Большая Филевская ул., 4;16700000
550;https://www.mirkvartir.ru/302625010/;3;90.5;2;8;Курская;20;Москва, проезд Краснокурсантский 1-й, 1/5;23000000
551;https://www.mirkvartir.ru/299634798/;3;73.4;5;6;Киевская;12;Москва, ул. Новый Арбат, 23;45950000
552;https://www.mirkvartir.ru/301786569/;3;85.0;22;23;Селигерская;2;Москва, Селигерская ул., 32;26000000
553;https://www.mirkvartir.ru/299432345/;3;118.2;1;6;Китай-город;-;Москва, Хохловский пер., 10стр7;34500000
554;https://www.mirkvartir.ru/303808613/;3;55.9;2;9;Зорге;5;Москва, ул. Народного Ополчения, 20к1;16100000
555;https://www.mirkvartir.ru/301875739/;3;100.0;3;34;Молодежная;19;Москва, Рублевское ш., 107;39900000
556;https://www.mirkvartir.ru/299635899/;2;56.9;18;22;Ховрино;10;Москва, Ленинградское ш., 130к2;15900000
557;https://www.mirkvartir.ru/301875554/;3;55.0;11;16;ЗИЛ;13;Москва, ул. Трофимова, 18;14590000
558;https://www.mirkvartir.ru/296544968/;4;135.0;16;24;Киевская;19;Москва, Шмитовский проезд, 16стр1;61900000
559;https://www.mirkvartir.ru/299573975/;2;57.1;12;14;Перово;19;Москва, Кусковская ул., 17;15000000
560;https://www.mirkvartir.ru/302624508/;3;77.2;5;6;Бутырская;17;Москва, Бутырская ул., 86;22150000
561;https://www.mirkvartir.ru/301784458/;2;56.1;3;11;Университет;13;Москва, Университетский пр-кт, 98;30600000
562;https://www.mirkvartir.ru/300123692/;3;110.7;7;12;Маяковская;10;Москва, ул. Красная Пресня, 21;67000000
563;https://www.mirkvartir.ru/299494709/;3;76.7;31;36;Проспект Вернадского;17;Москва, Ленинский пр-кт, 95;39200000
564;https://www.mirkvartir.ru/299585485/;3;58.2;4;5;Семеновская;17;Москва, Кирпичная ул., 51;15500000
565;https://www.mirkvartir.ru/302769916/;2;50.8;15;16;Андроновка;-;Москва, ул. Плющева, 17к1;13000000
566;https://www.mirkvartir.ru/299207968/;2;72.4;3;7;Курская;18;Москва, Наставнический пер., 6;31000000
567;https://www.mirkvartir.ru/300126866/;4;138.0;14;19;Аэропорт;16;Москва, ул. Викторенко, 4к1;67620000
568;https://www.mirkvartir.ru/299703980/;2;52.0;17;17;Сходненская;10;Москва, Туристская ул., 16к4;16950000
569;https://www.mirkvartir.ru/300319658/;4;132.0;3;17;Мичуринский проспект;1;Москва, Мичуринский пр-кт, 34;74900000
570;https://www.mirkvartir.ru/301794341/;2;44.0;4;5;Балтийская;17;Москва, ул. Адмирала Макарова, 9;11200000
571;https://www.mirkvartir.ru/302630402/;1;36.6;9;12;ЗИЛ;2;Москва, Холодильный пер., 4;21500000
572;https://www.mirkvartir.ru/302195246/;4;154.4;5;15;Киевская;19;Москва, ул. Трехгорный Вал, 12стр2;62000000
573;https://www.mirkvartir.ru/302775140/;3;88.0;27;37;Беговая;2;Москва, Хорошевское ш., 12к1;29500000
574;https://www.mirkvartir.ru/299585194/;2;57.0;15;17;Алтуфьево;17;Москва, Дмитровское ш., 169стр17;15000000
575;https://www.mirkvartir.ru/301434680/;1;33.3;4;9;Ховрино;-;Москва, Ленинградское ш., 64;7900000
576;https://www.mirkvartir.ru/302630603/;1;47.0;13;16;Коммунарка;-;Москва, Сосенское поселение, п. Коммунарка, ул. Липовый парк, 6;10300000
577;https://www.mirkvartir.ru/302328111/;2;51.3;13;17;Боровское шоссе;18;Москва, Солнцевский пр-кт, 4;15190000
578;https://www.mirkvartir.ru/302328437/;1;40.0;5;10;Новопеределкино;15;Москва, Внуковское поселение, д. Рассказовка, б-р Андрея Тарковского, 5;13700000
579;https://www.mirkvartir.ru/301642279/;1;38.2;4;22;Филатов Луг;-;Москва, Московский поселение, Московский, кв-л 81, 1к1;9800000
580;https://www.mirkvartir.ru/302865294/;3;95.0;2;3;Боровское шоссе;-;Москва, Центральная ул., 24;15200000
581;https://www.mirkvartir.ru/303811793/;-;22.1;7;7;Пятницкое шоссе;-;Москва, Ленинградское ш.;4596800
